Division,Number,Nickname,Full Name,Rookie Year,Website,Location
FTC,11372,Janitell Jagwires,Janitell Junior High School,2016,,Fountain&comma; CO 80817 USA
FTC,11373,PowerSurge 2.0,4-H Youth Development Organization,2016,,Bloomington&comma; IL 61701 USA
FTC,11375,Teen Tech,Thurgood Marshall College Fund,2016,,Vicksburg&comma; MS 39180 USA
FTC,11376,Tuttle CyberTigers - Black,Tuttle Hs,2016,,Tuttle&comma; OK 73089 USA
FTC,11377,Ankara Unit School,Ankara Elem/High School,2016,,FPO&comma; AE 09645 USA
FTC,11379,PowerOp,Norris Aerospace/Friends of MHS&amp;Morningside High,2016,,Inglewood&comma; CA 90303 USA
FTC,11380,Golden Path,Norris Aerospace/Friends of MHS&amp;Morningside High,2016,,Inglewood&comma; CA 90303 USA
FTC,11382,D92 Vulcan,Oak Prairie Jr High School,2016,,Homer Glen&comma; IL 60491 USA
FTC,11383,Fortissimus,Toyo Tire&amp;Cartersville High School,2016,,Cartersville&comma; GA 30120 USA
FTC,11384,FTC Thunderstruck,St Albert Catholic Schools,2016,,Council Bluffs&comma; IA 51503 USA
FTC,11385,Thee Wood Warriors,Inglewood High,2016,,Inglewood&comma; CA 90301 USA
FTC,11386,Sentinel One,Inglewood High,2016,,Inglewood&comma; CA 90301 USA
FTC,11387,iHexagon,Family/Community,2016,,San Jose&comma; CA 95124 USA
FTC,11388,TechnoTurtles,Family/Community,2016,,Bellevue&comma; WA 98007 USA
FTC,11390,Not Fast&comma; Just Furious,Lincoln High School,2016,,Des Moines&comma; IA 50315 USA
FTC,11391,Robotic Rails,Lincoln High School,2016,,Des Moines&comma; IA 50315 USA
FTC,11392,Defenestration,Family/Community &amp; Family/Community,2016,,Naperville&comma; IL 60565 USA
FTC,11394,PixelBotics,Family/Community,2016,www.pixelbotics,Troy&comma; MI 48083 USA
FTC,11395,Crystal Lake South Robotics,Crystal Lake South High School,2016,,Crystal Lake&comma; IL 60014 USA
FTC,11396,Eastern Christian Eaglebot,Eastern Christian High School,2016,,Haledon&comma; NJ 07508 USA
FTC,11397,BBIT,Family/Community,2016,,North Plains&comma; OR 97133 USA
FTC,11398,Wired Knights,Decatur County Community Foundation/80/20 Inc./Acro Engineering/B.E. Catered/Delta Faucet/Elizabeth Hagerty DDS/GECOM Corp./Globe Tech/Hagerty's Building and Construction/Hellmich Construction/Hilliard Lyons/Johannigman Excavating/K-Fab Inc./Kramer Kreations/Manus Family/Meyer Engineering Inc./Stone's Service/State Farm&comma; Susie Ricke/UWBA Design&comma; LLC/Hill-Rom/Zimmermanbros./Mark Gerber/Kalinowski Family/Fisse Family&amp;St Mary Catholic School,2016,,Greensburg&comma; IN 47240 USA
FTC,11399,Pascal's Pandas,&amp;Phoenix Collegiate Academy Charter School,2016,,Phoenix&comma; AZ 85040 USA
FTC,11401,Girl Powered Robotics (GPR),Family/Community,2016,,Bay Shore&comma; NY 11706 USA
FTC,11406,Stuttgart HS Panthers,Stuttgart HS,2016,,APO&comma; AE 09112 USA
FTC,11407,Vilseck HS Falcons,Vilseck High School,2016,,APO&comma; AE 09112 USA
FTC,11409,M.E.M.E. Mechanically Engineered Metal Enigma,Byron Senior High School,2016,http://byronrobotics.com/,Byron&comma; MN 55920 USA
FTC,11410,Perspectives Warriors,Perspectives Charter Schools - Auburn Gresham Campus,2016,,Chicago&comma; IL 60620 USA
FTC,11411,Cherry Pi,Family/Community,2016,,San Diego&comma; CA 92129 USA
FTC,11412,Green Stop Sign Chisago Lakes Middle School,Chisago Lakes Middle,2016,,Lindstrom&comma; MN 55045 USA
FTC,11413,Auto Anonymous Chisago Lakes Middle School ,Chisago Lakes Middle,2016,,Lindstrom&comma; MN 55045 USA
FTC,11414,Fondy Fire,Family/Community,2016,http://www.fondyfire.com/,Fond du Lac&comma; WI 54935 USA
FTC,11417,Static Screws,Nicollet Junior High,2016,,Burnsville&comma; MN 55337 USA
FTC,11418,CCA Middle,Clear Creek Amana Middle School,2016,,Tiffin&comma; IA 52340 USA
FTC,11419,Jasper Jaguar Robotics Team,Jasper H S,2016,,Plano&comma; TX 75024 USA
FTC,11422,Tunstall Titans,Danville Pittsylvania County Chamber of Commerce/ADAMS Construction/Take a Break Home Improvement LLC- S. Dawn Puckett/W L Bowman Home Improvement/Daniel Builders LLC/Linwood Terry&comma; Jr. /Owner of Riverview Plaza/FIRST inspires/Dewalt Inc. &amp;Tunstall Middle,2016,http://www.team11422,Dry Fork&comma; VA 24549 USA
FTC,11423,ACG Robotics,Family/Community,2016,,Pukekohe&comma; AUK 2120 New Zealand
FTC,11424,Thales Academy Centurions ,Thales Academy,2016,https://sites.google.com/a/thalesacademy.org/thales-rolesville-jh-hs-dr-church/first-tech-challenge,Rolesville&comma; NC 27571 USA
FTC,11425,Murphy Mavericks Robotics Team,Murphy Middle,2016,,Murphy&comma; TX 75094 USA
FTC,11426,Knights,Napa Christian Campus of Education,2016,,Napa&comma; CA 94559 USA
FTC,11429,The Mechanical Bulls,Bloomingdale High School,2016,,Valrico&comma; FL 33596 USA
FTC,11433,Pataula Panthers Golden Gears Robotics Team,Pataula Charter Academy,2016,,Edison&comma; GA 39846 USA
FTC,11434,JagWires,Academy of the Holy Names High School,2016,,Tampa&comma; FL 33629 USA
FTC,11436,Hall County,Family/Community,2016,,Cairo&comma; NE 68824 USA
FTC,11437,Scotbot11437,Oak Hills High School,2016,www.scotbot4284.com,Cincinnati&comma; OH 45248 USA
FTC,11438,SAY Play Warriors 2,S.A.Y Detroit Play Center,2016,,Detroit&comma; MI 48234 USA
FTC,11439,SDEROT,FIRST,2016,,SDEROT&comma; D 6299714 Israel
FTC,11440,Ohmega,Oxford Area Hs,2016,,Oxford&comma; PA 19363 USA
FTC,11441,Chronobreak,Mcminnville High School,2016,,McMinnville&comma; OR 97128 USA
FTC,11442,Blackbird,Mcminnville High School,2016,,McMinnville&comma; OR 97128 USA
FTC,11444,Garnet Squadron,Family/Community,2016,www.garnetsquadron.com,Columbia&comma; SC 29201 USA
FTC,11446,Tech Know Logic,4-H Youth Development Organization,2016,,Fredericksburg&comma; TX 78624 USA
FTC,11447,New NERDs on the Block,North Eugene High School,2016,,Eugene&comma; OR 97404 USA
FTC,11450,Dickinson Rams,William L Dickinson,2016,,Jersey City&comma; NJ 07306 USA
FTC,11451,Alphabots,Family/Community,2016,,Monmouth Junction&comma; NJ 08852 USA
FTC,11452,Chappie,MaccbimReut Mor High School,2016,https://www.facebook.com/search/top/?q=team%20chappie%2011,Modiin Maccabim Reut&comma; M 7179902 Israel
FTC,11453,Uncertainty Principle,Dalton School,2016,,New York&comma; NY 10128 USA
FTC,11454,Penguineers,Family/Community,2016,,Myrtle Beach&comma; SC 29579 USA
FTC,11455,Gutierrez Jags,Gutierrez Middle,2016,,Harlingen&comma; TX 78552 USA
FTC,11456,Blair Academy,Blair Academy,2016,,Blairstown&comma; NJ 07825 USA
FTC,11457,STARbots,St Teresa'S Academy,2016,,Kansas City&comma; MO 64113 USA
FTC,11459,White Sabers,Shakopee Senior High,2016,,Shakopee&comma; MN 55379 USA
